PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
59408,20170117,BAC,BANK OF AMERICA CORP,22.05000,-0.041721,1
59408,20170118,BAC,BANK OF AMERICA CORP,22.63000,0.026304,1
59408,20170119,BAC,BANK OF AMERICA CORP,22.53000,-0.004419,1
59408,20170120,BAC,BANK OF AMERICA CORP,22.64000,0.004882,1
59408,20170123,BAC,BANK OF AMERICA CORP,22.56000,-0.003534,1
59408,20170124,BAC,BANK OF AMERICA CORP,22.95000,0.017287,1
59408,20170125,BAC,BANK OF AMERICA CORP,23.37000,0.018301,1
59408,20170126,BAC,BANK OF AMERICA CORP,23.44000,0.002995,1
59408,20170127,BAC,BANK OF AMERICA CORP,23.36000,-0.003413,1
59408,20170130,BAC,BANK OF AMERICA CORP,22.95000,-0.017551,1
59408,20170131,BAC,BANK OF AMERICA CORP,22.64000,-0.013508,1
59408,20170201,BAC,BANK OF AMERICA CORP,22.89000,0.011042,1
59408,20170202,BAC,BANK OF AMERICA CORP,22.72000,-0.007427,1
59408,20170203,BAC,BANK OF AMERICA CORP,23.29000,0.025088,1
59408,20170206,BAC,BANK OF AMERICA CORP,23.12000,-0.007299,1
59408,20170207,BAC,BANK OF AMERICA CORP,22.90000,-0.009516,1
59408,20170208,BAC,BANK OF AMERICA CORP,22.67000,-0.010044,1
59408,20170209,BAC,BANK OF AMERICA CORP,23.12000,0.019850,1
59408,20170210,BAC,BANK OF AMERICA CORP,23.08000,-0.001730,1
59408,20170213,BAC,BANK OF AMERICA CORP,23.40000,0.013865,1
59408,20170214,BAC,BANK OF AMERICA CORP,24.06000,0.028205,1
59408,20170215,BAC,BANK OF AMERICA CORP,24.58000,0.021613,1
59408,20170216,BAC,BANK OF AMERICA CORP,24.58000,0.000000,1
59408,20170217,BAC,BANK OF AMERICA CORP,24.52000,-0.002441,1
59408,20170221,BAC,BANK OF AMERICA CORP,24.78000,0.010604,1
59408,20170222,BAC,BANK OF AMERICA CORP,24.79000,0.000404,1
59408,20170223,BAC,BANK OF AMERICA CORP,24.58000,-0.008471,1
59408,20170224,BAC,BANK OF AMERICA CORP,24.23000,-0.014239,1
59408,20170227,BAC,BANK OF AMERICA CORP,24.57000,0.014032,1
59408,20170228,BAC,BANK OF AMERICA CORP,24.68000,0.004477,1
59408,20170301,BAC,BANK OF AMERICA CORP,25.50000,0.036264,1
59408,20170302,BAC,BANK OF AMERICA CORP,25.23000,-0.010588,1
59408,20170303,BAC,BANK OF AMERICA CORP,25.44000,0.008323,1
59408,20170306,BAC,BANK OF AMERICA CORP,25.25000,-0.007469,1
59408,20170307,BAC,BANK OF AMERICA CORP,25.21000,-0.001584,1
59408,20170308,BAC,BANK OF AMERICA CORP,25.26000,0.001983,1
59408,20170309,BAC,BANK OF AMERICA CORP,25.35000,0.003563,1
59408,20170310,BAC,BANK OF AMERICA CORP,25.31000,-0.001578,1
59408,20170313,BAC,BANK OF AMERICA CORP,25.30000,-0.000395,1
59408,20170314,BAC,BANK OF AMERICA CORP,25.32000,0.000791,1
59408,20170315,BAC,BANK OF AMERICA CORP,25.18000,-0.005529,1
59408,20170316,BAC,BANK OF AMERICA CORP,25.22000,0.001589,1
59408,20170317,BAC,BANK OF AMERICA CORP,24.86000,-0.014274,1
59408,20170320,BAC,BANK OF AMERICA CORP,24.44000,-0.016895,1
59408,20170321,BAC,BANK OF AMERICA CORP,23.02000,-0.058101,1
59408,20170322,BAC,BANK OF AMERICA CORP,22.94000,-0.003475,1
59408,20170323,BAC,BANK OF AMERICA CORP,23.07000,0.005667,1
59408,20170324,BAC,BANK OF AMERICA CORP,23.12000,0.002167,1
59408,20170327,BAC,BANK OF AMERICA CORP,23.03000,-0.003893,1
59408,20170328,BAC,BANK OF AMERICA CORP,23.48000,0.019540,1
59408,20170329,BAC,BANK OF AMERICA CORP,23.35000,-0.005537,1
59408,20170330,BAC,BANK OF AMERICA CORP,23.87000,0.022270,1
59408,20170331,BAC,BANK OF AMERICA CORP,23.59000,-0.011730,1
59408,20170403,BAC,BANK OF AMERICA CORP,23.59000,0.000000,1
59408,20170404,BAC,BANK OF AMERICA CORP,23.44000,-0.006359,1
59408,20170405,BAC,BANK OF AMERICA CORP,23.17000,-0.011519,1
59408,20170406,BAC,BANK OF AMERICA CORP,23.26000,0.003884,1
59408,20170407,BAC,BANK OF AMERICA CORP,23.16000,-0.004299,1
59408,20170410,BAC,BANK OF AMERICA CORP,23.02000,-0.006045,1
