PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
11850,20010731,XOM,EXXON MOBIL CORP,41.76000,-0.043847,1
11850,20010831,XOM,EXXON MOBIL CORP,40.15000,-0.033046,1
11850,20010928,XOM,EXXON MOBIL CORP,39.40000,-0.018680,1
11850,20011031,XOM,EXXON MOBIL CORP,39.45000,0.001269,1
11850,20011130,XOM,EXXON MOBIL CORP,37.40000,-0.046134,1
11850,20011231,XOM,EXXON MOBIL CORP,39.30000,0.050802,1
11850,20020131,XOM,EXXON MOBIL CORP,39.05000,-0.006361,1
11850,20020228,XOM,EXXON MOBIL CORP,41.30000,0.063508,1
11850,20020328,XOM,EXXON MOBIL CORP,43.83000,0.061259,1
11850,20020430,XOM,EXXON MOBIL CORP,40.17000,-0.083505,1
11850,20020531,XOM,EXXON MOBIL CORP,39.93000,-0.000249,1
11850,20020628,XOM,EXXON MOBIL CORP,40.92000,0.024793,1
11850,20020731,XOM,EXXON MOBIL CORP,36.76000,-0.101662,1
11850,20020830,XOM,EXXON MOBIL CORP,35.45000,-0.029380,1
11850,20020930,XOM,EXXON MOBIL CORP,31.90000,-0.100141,1
11850,20021031,XOM,EXXON MOBIL CORP,33.66000,0.055172,1
11850,20021129,XOM,EXXON MOBIL CORP,34.80000,0.040701,1
11850,20021231,XOM,EXXON MOBIL CORP,34.94000,0.004023,1
11850,20030131,XOM,EXXON MOBIL CORP,34.15000,-0.022610,1
11850,20030228,XOM,EXXON MOBIL CORP,34.02000,0.002928,1
11850,20030331,XOM,EXXON MOBIL CORP,34.95000,0.027337,1
11850,20030430,XOM,EXXON MOBIL CORP,35.20000,0.007153,1
11850,20030530,XOM,EXXON MOBIL CORP,36.40000,0.041193,1
11850,20030630,XOM,EXXON MOBIL CORP,35.91000,-0.013462,1
11850,20030731,XOM,EXXON MOBIL CORP,35.58000,-0.009190,1
11850,20030829,XOM,EXXON MOBIL CORP,37.70000,0.066610,1
11850,20030930,XOM,EXXON MOBIL CORP,36.60000,-0.029178,1
11850,20031031,XOM,EXXON MOBIL CORP,36.58000,-0.000546,1
11850,20031128,XOM,EXXON MOBIL CORP,36.20000,-0.003554,1
11850,20031231,XOM,EXXON MOBIL CORP,41.00000,0.132597,1
11850,20040130,XOM,EXXON MOBIL CORP,40.79000,-0.005122,1
11850,20040227,XOM,EXXON MOBIL CORP,42.17000,0.039961,1
11850,20040331,XOM,EXXON MOBIL CORP,41.59000,-0.013754,1
11850,20040430,XOM,EXXON MOBIL CORP,42.55000,0.023082,1
11850,20040528,XOM,EXXON MOBIL CORP,43.25000,0.022797,1
11850,20040630,XOM,EXXON MOBIL CORP,44.41000,0.026821,1
11850,20040730,XOM,EXXON MOBIL CORP,46.30000,0.042558,1
11850,20040831,XOM,EXXON MOBIL CORP,46.10000,0.001512,1
11850,20040930,XOM,EXXON MOBIL CORP,48.33000,0.048373,1
11850,20041029,XOM,EXXON MOBIL CORP,49.22000,0.018415,1
11850,20041130,XOM,EXXON MOBIL CORP,51.25000,0.046729,1
11850,20041231,XOM,EXXON MOBIL CORP,51.26000,0.000195,1
11850,20050131,XOM,EXXON MOBIL CORP,51.60000,0.006633,1
11850,20050228,XOM,EXXON MOBIL CORP,63.31000,0.232171,1
11850,20050331,XOM,EXXON MOBIL CORP,59.60000,-0.058601,1
11850,20050429,XOM,EXXON MOBIL CORP,57.03000,-0.043121,1
11850,20050531,XOM,EXXON MOBIL CORP,56.20000,-0.009469,1
11850,20050630,XOM,EXXON MOBIL CORP,57.47000,0.022598,1
11850,20050729,XOM,EXXON MOBIL CORP,58.75000,0.022272,1
11850,20050831,XOM,EXXON MOBIL CORP,59.90000,0.024511,1
11850,20050930,XOM,EXXON MOBIL CORP,63.54000,0.060768,1
11850,20051031,XOM,EXXON MOBIL CORP,56.14000,-0.116462,1
11850,20051130,XOM,EXXON MOBIL CORP,58.03000,0.038831,1
11850,20051230,XOM,EXXON MOBIL CORP,56.17000,-0.032052,1
11850,20060131,XOM,EXXON MOBIL CORP,62.75000,0.117144,1
11850,20060228,XOM,EXXON MOBIL CORP,59.37000,-0.048765,1
11850,20060331,XOM,EXXON MOBIL CORP,60.86000,0.025097,1
11850,20060428,XOM,EXXON MOBIL CORP,63.08000,0.036477,1
11850,20060531,XOM,EXXON MOBIL CORP,60.91000,-0.029328,1
11850,20060630,XOM,EXXON MOBIL CORP,61.35000,0.007224,1
11850,20060731,XOM,EXXON MOBIL CORP,67.74000,0.104156,1
11850,20060831,XOM,EXXON MOBIL CORP,67.67000,0.003691,1
11850,20060929,XOM,EXXON MOBIL CORP,67.10000,-0.008423,1
11850,20061031,XOM,EXXON MOBIL CORP,71.42000,0.064382,1
11850,20061130,XOM,EXXON MOBIL CORP,76.81000,0.079950,1
11850,20061229,XOM,EXXON MOBIL CORP,76.63000,-0.002343,1
11850,20070131,XOM,EXXON MOBIL CORP,74.10000,-0.033016,1
11850,20070228,XOM,EXXON MOBIL CORP,71.68000,-0.028340,1
11850,20070330,XOM,EXXON MOBIL CORP,75.45000,0.052595,1
11850,20070430,XOM,EXXON MOBIL CORP,79.38000,0.052087,1
11850,20070531,XOM,EXXON MOBIL CORP,83.17000,0.052154,1
11850,20070629,XOM,EXXON MOBIL CORP,83.88000,0.008537,1
11850,20070731,XOM,EXXON MOBIL CORP,85.13000,0.014902,1
11850,20070831,XOM,EXXON MOBIL CORP,85.73000,0.011159,1
11850,20070928,XOM,EXXON MOBIL CORP,92.56000,0.079669,1
11850,20071031,XOM,EXXON MOBIL CORP,91.99000,-0.006158,1
11850,20071130,XOM,EXXON MOBIL CORP,89.16000,-0.026959,1
11850,20071231,XOM,EXXON MOBIL CORP,93.69000,0.050808,1
11850,20080131,XOM,EXXON MOBIL CORP,86.40000,-0.077810,1
11850,20080229,XOM,EXXON MOBIL CORP,87.01000,0.011111,1
11850,20080331,XOM,EXXON MOBIL CORP,84.58000,-0.027928,1
11850,20080430,XOM,EXXON MOBIL CORP,93.07000,0.100378,1
11850,20080530,XOM,EXXON MOBIL CORP,88.76000,-0.042011,1
11850,20080630,XOM,EXXON MOBIL CORP,88.13000,-0.007098,1
11850,20080731,XOM,EXXON MOBIL CORP,80.43000,-0.087371,1
11850,20080829,XOM,EXXON MOBIL CORP,80.01000,-0.000249,1
11850,20080930,XOM,EXXON MOBIL CORP,77.66000,-0.029371,1
11850,20081031,XOM,EXXON MOBIL CORP,74.12000,-0.045583,1
11850,20081128,XOM,EXXON MOBIL CORP,80.15000,0.086751,1
11850,20081231,XOM,EXXON MOBIL CORP,79.83000,-0.003993,1
11850,20090130,XOM,EXXON MOBIL CORP,76.48000,-0.041964,1
11850,20090227,XOM,EXXON MOBIL CORP,67.90000,-0.106956,1
11850,20090331,XOM,EXXON MOBIL CORP,68.10000,0.002945,1
11850,20090430,XOM,EXXON MOBIL CORP,66.67000,-0.020999,1
11850,20090529,XOM,EXXON MOBIL CORP,69.35000,0.046498,1
11850,20090630,XOM,EXXON MOBIL CORP,69.91000,0.008075,1
11850,20090731,XOM,EXXON MOBIL CORP,70.39000,0.006866,1
11850,20090831,XOM,EXXON MOBIL CORP,69.15000,-0.011649,1
11850,20090930,XOM,EXXON MOBIL CORP,68.61000,-0.007809,1
11850,20091030,XOM,EXXON MOBIL CORP,71.67000,0.044600,1
11850,20091130,XOM,EXXON MOBIL CORP,75.07000,0.053300,1
11850,20091231,XOM,EXXON MOBIL CORP,68.19000,-0.091648,1
11850,20100129,XOM,EXXON MOBIL CORP,64.43000,-0.055140,1
11850,20100226,XOM,EXXON MOBIL CORP,65.00000,0.015366,1
11850,20100331,XOM,EXXON MOBIL CORP,66.98000,0.030462,1
11850,20100430,XOM,EXXON MOBIL CORP,67.77000,0.011794,1
11850,20100528,XOM,EXXON MOBIL CORP,60.46000,-0.101372,1
11850,20100630,XOM,EXXON MOBIL CORP,57.07000,-0.056070,1
11850,20100730,XOM,EXXON MOBIL CORP,59.68000,0.045733,1
11850,20100831,XOM,EXXON MOBIL CORP,59.11000,-0.002178,1
11850,20100930,XOM,EXXON MOBIL CORP,61.79000,0.045339,1
11850,20101029,XOM,EXXON MOBIL CORP,66.49000,0.076064,1
11850,20101130,XOM,EXXON MOBIL CORP,69.56000,0.052790,1
11850,20101231,XOM,EXXON MOBIL CORP,73.12000,0.051179,1
11850,20110131,XOM,EXXON MOBIL CORP,80.68000,0.103392,1
11850,20110228,XOM,EXXON MOBIL CORP,85.53000,0.065568,1
11850,20110331,XOM,EXXON MOBIL CORP,84.13000,-0.016369,1
11850,20110429,XOM,EXXON MOBIL CORP,87.98000,0.045763,1
11850,20110531,XOM,EXXON MOBIL CORP,83.47000,-0.045920,1
11850,20110630,XOM,EXXON MOBIL CORP,81.38000,-0.025039,1
11850,20110729,XOM,EXXON MOBIL CORP,79.79000,-0.019538,1
11850,20110831,XOM,EXXON MOBIL CORP,74.02000,-0.066424,1
11850,20110930,XOM,EXXON MOBIL CORP,72.63000,-0.018779,1
11850,20111031,XOM,EXXON MOBIL CORP,78.09000,0.075176,1
11850,20111130,XOM,EXXON MOBIL CORP,80.44000,0.036112,1
11850,20111230,XOM,EXXON MOBIL CORP,84.76000,0.053705,1
11850,20120131,XOM,EXXON MOBIL CORP,83.74000,-0.012034,1
11850,20120229,XOM,EXXON MOBIL CORP,86.50000,0.038572,1
11850,20120330,XOM,EXXON MOBIL CORP,86.73000,0.002659,1
11850,20120430,XOM,EXXON MOBIL CORP,86.34000,-0.004497,1
11850,20120531,XOM,EXXON MOBIL CORP,78.63000,-0.082696,1
11850,20120629,XOM,EXXON MOBIL CORP,85.57000,0.088262,1
11850,20120731,XOM,EXXON MOBIL CORP,86.85000,0.014958,1
11850,20120831,XOM,EXXON MOBIL CORP,87.30000,0.011744,1
11850,20120928,XOM,EXXON MOBIL CORP,91.45000,0.047537,1
11850,20121031,XOM,EXXON MOBIL CORP,91.17000,-0.003062,1
11850,20121130,XOM,EXXON MOBIL CORP,88.14000,-0.026983,1
11850,20121231,XOM,EXXON MOBIL CORP,86.55000,-0.018039,1
11850,20130131,XOM,EXXON MOBIL CORP,89.97000,0.039515,1
11850,20130228,XOM,EXXON MOBIL CORP,89.55000,0.001667,1
11850,20130328,XOM,EXXON MOBIL CORP,90.11000,0.006253,1
11850,20130430,XOM,EXXON MOBIL CORP,88.99000,-0.012429,1
11850,20130531,XOM,EXXON MOBIL CORP,90.47000,0.023711,1
11850,20130628,XOM,EXXON MOBIL CORP,90.35000,-0.001326,1
11850,20130731,XOM,EXXON MOBIL CORP,93.75000,0.037631,1
11850,20130830,XOM,EXXON MOBIL CORP,87.16000,-0.063573,1
11850,20130930,XOM,EXXON MOBIL CORP,86.04000,-0.012850,1
11850,20131031,XOM,EXXON MOBIL CORP,89.62000,0.041609,1
11850,20131129,XOM,EXXON MOBIL CORP,93.48000,0.050100,1
11850,20131231,XOM,EXXON MOBIL CORP,101.20000,0.082584,1
11850,20140131,XOM,EXXON MOBIL CORP,92.16000,-0.089328,1
11850,20140228,XOM,EXXON MOBIL CORP,96.27000,0.051432,1
11850,20140331,XOM,EXXON MOBIL CORP,97.68000,0.014646,1
11850,20140430,XOM,EXXON MOBIL CORP,102.41000,0.048423,1
11850,20140530,XOM,EXXON MOBIL CORP,100.53000,-0.011620,1
11850,20140630,XOM,EXXON MOBIL CORP,100.68000,0.001492,1
11850,20140731,XOM,EXXON MOBIL CORP,98.94000,-0.017282,1
11850,20140829,XOM,EXXON MOBIL CORP,99.46000,0.012230,1
11850,20140930,XOM,EXXON MOBIL CORP,94.05000,-0.054394,1
11850,20141031,XOM,EXXON MOBIL CORP,96.71000,0.028283,1
11850,20141128,XOM,EXXON MOBIL CORP,90.54000,-0.056664,1
11850,20141231,XOM,EXXON MOBIL CORP,92.45000,0.021096,1
11850,20150130,XOM,EXXON MOBIL CORP,87.42000,-0.054408,1
11850,20150227,XOM,EXXON MOBIL CORP,88.54000,0.020705,1
11850,20150331,XOM,EXXON MOBIL CORP,85.00000,-0.039982,1
11850,20150430,XOM,EXXON MOBIL CORP,87.37000,0.027882,1
11850,20150529,XOM,EXXON MOBIL CORP,85.20000,-0.016482,1
11850,20150630,XOM,EXXON MOBIL CORP,83.20000,-0.023474,1
11850,20150731,XOM,EXXON MOBIL CORP,79.21000,-0.047957,1
11850,20150831,XOM,EXXON MOBIL CORP,75.24000,-0.040904,1
11850,20150930,XOM,EXXON MOBIL CORP,74.35000,-0.011829,1
11850,20151030,XOM,EXXON MOBIL CORP,82.74000,0.112845,1
11850,20151130,XOM,EXXON MOBIL CORP,81.66000,-0.004230,1
11850,20151231,XOM,EXXON MOBIL CORP,77.95000,-0.045432,1
11850,20160129,XOM,EXXON MOBIL CORP,77.85000,-0.001283,1
11850,20160229,XOM,EXXON MOBIL CORP,80.15000,0.038921,1
11850,20160331,XOM,EXXON MOBIL CORP,83.59000,0.042919,1
11850,20160429,XOM,EXXON MOBIL CORP,88.40000,0.057543,1
11850,20160531,XOM,EXXON MOBIL CORP,89.02000,0.015498,1
11850,20160630,XOM,EXXON MOBIL CORP,93.74000,0.053022,1
11850,20160729,XOM,EXXON MOBIL CORP,88.95000,-0.051099,1
11850,20160831,XOM,EXXON MOBIL CORP,87.14000,-0.011917,1
11850,20160930,XOM,EXXON MOBIL CORP,87.28000,0.001607,1
11850,20161031,XOM,EXXON MOBIL CORP,83.32000,-0.045371,1
11850,20161130,XOM,EXXON MOBIL CORP,87.30000,0.056769,1
11850,20161230,XOM,EXXON MOBIL CORP,90.26000,0.033906,1
11850,20170131,XOM,EXXON MOBIL CORP,83.89000,-0.070574,1
11850,20170228,XOM,EXXON MOBIL CORP,81.32000,-0.021695,1
11850,20170331,XOM,EXXON MOBIL CORP,82.01000,0.008485,1
11850,20170428,XOM,EXXON MOBIL CORP,81.65000,-0.004390,1
11850,20170531,XOM,EXXON MOBIL CORP,80.50000,-0.004654,1
11850,20170630,XOM,EXXON MOBIL CORP,80.73000,0.002857,1
11850,20170731,XOM,EXXON MOBIL CORP,80.04000,-0.008547,1
11850,20170831,XOM,EXXON MOBIL CORP,76.33000,-0.036732,1
11850,20170929,XOM,EXXON MOBIL CORP,81.98000,0.074021,1
11850,20171031,XOM,EXXON MOBIL CORP,83.35000,0.016711,1
11850,20171130,XOM,EXXON MOBIL CORP,83.29000,0.008518,1
11850,20171229,XOM,EXXON MOBIL CORP,83.64000,0.004202,1
11850,20180131,XOM,EXXON MOBIL CORP,87.30000,0.043759,1
11850,20180228,XOM,EXXON MOBIL CORP,75.74000,-0.123597,1
11850,20180329,XOM,EXXON MOBIL CORP,74.61000,-0.014919,1
11850,20180430,XOM,EXXON MOBIL CORP,77.75000,0.042086,1
11850,20180531,XOM,EXXON MOBIL CORP,81.24000,0.055434,1
11850,20180629,XOM,EXXON MOBIL CORP,82.73000,0.018341,1
11850,20180731,XOM,EXXON MOBIL CORP,81.51000,-0.014747,1
11850,20180831,XOM,EXXON MOBIL CORP,80.17000,-0.006380,1
11850,20180928,XOM,EXXON MOBIL CORP,85.02000,0.060496,1
11850,20181031,XOM,EXXON MOBIL CORP,79.68000,-0.062809,1
11850,20181130,XOM,EXXON MOBIL CORP,79.50000,0.008032,1
11850,20181231,XOM,EXXON MOBIL CORP,68.19000,-0.142264,1
11850,20190131,XOM,EXXON MOBIL CORP,73.28000,0.074644,1
11850,20190228,XOM,EXXON MOBIL CORP,79.03000,0.089656,1
11850,20190329,XOM,EXXON MOBIL CORP,80.80000,0.022397,1
11850,20190430,XOM,EXXON MOBIL CORP,80.28000,-0.006436,1
11850,20190531,XOM,EXXON MOBIL CORP,70.77000,-0.107623,1
11850,20190628,XOM,EXXON MOBIL CORP,76.63000,0.082803,1
11850,20190731,XOM,EXXON MOBIL CORP,74.36000,-0.029623,1
11850,20190830,XOM,EXXON MOBIL CORP,68.48000,-0.067375,1
11850,20190930,XOM,EXXON MOBIL CORP,70.61000,0.031104,1
11850,20191031,XOM,EXXON MOBIL CORP,67.57000,-0.043053,1
11850,20191129,XOM,EXXON MOBIL CORP,68.13000,0.021163,1
11850,20191231,XOM,EXXON MOBIL CORP,69.78000,0.024218,1
11850,20200131,XOM,EXXON MOBIL CORP,62.12000,-0.109774,1
11850,20200228,XOM,EXXON MOBIL CORP,51.44000,-0.157920,1
11850,20200331,XOM,EXXON MOBIL CORP,37.97000,-0.261858,1
11850,20200430,XOM,EXXON MOBIL CORP,46.47000,0.223861,1
11850,20200529,XOM,EXXON MOBIL CORP,45.47000,-0.002798,1
11850,20200630,XOM,EXXON MOBIL CORP,44.72000,-0.016494,1
11850,20200731,XOM,EXXON MOBIL CORP,42.08000,-0.059034,1
11850,20200831,XOM,EXXON MOBIL CORP,39.94000,-0.030181,1
11850,20200930,XOM,EXXON MOBIL CORP,34.33000,-0.140461,1
11850,20201030,XOM,EXXON MOBIL CORP,32.62000,-0.049811,1
11850,20201130,XOM,EXXON MOBIL CORP,38.13000,0.195586,1
11850,20201231,XOM,EXXON MOBIL CORP,41.22000,0.081039,1
11850,20210129,XOM,EXXON MOBIL CORP,44.84000,0.087821,1
11850,20210226,XOM,EXXON MOBIL CORP,54.37000,0.231936,1
11850,20210331,XOM,EXXON MOBIL CORP,55.83000,0.026853,1
11850,20210430,XOM,EXXON MOBIL CORP,57.24000,0.025255,1
11850,20210528,XOM,EXXON MOBIL CORP,58.37000,0.034941,1
11850,20210630,XOM,EXXON MOBIL CORP,63.08000,0.080692,1
11850,20210730,XOM,EXXON MOBIL CORP,57.57000,-0.087349,1
11850,20210831,XOM,EXXON MOBIL CORP,54.52000,-0.037867,1
11850,20210930,XOM,EXXON MOBIL CORP,58.82000,0.078870,1
11850,20211029,XOM,EXXON MOBIL CORP,64.47000,0.096056,1
11850,20211130,XOM,EXXON MOBIL CORP,59.84000,-0.058167,1
11850,20211231,XOM,EXXON MOBIL CORP,61.19000,0.022560,1
11850,20220131,XOM,EXXON MOBIL CORP,75.96000,0.241379,1
11850,20220228,XOM,EXXON MOBIL CORP,78.42000,0.043970,1
11850,20220331,XOM,EXXON MOBIL CORP,82.59000,0.053175,1
11850,20220429,XOM,EXXON MOBIL CORP,85.25000,0.032207,1
11850,20220531,XOM,EXXON MOBIL CORP,96.00000,0.136422,1
11850,20220630,XOM,EXXON MOBIL CORP,85.64000,-0.107917,1
11850,20220729,XOM,EXXON MOBIL CORP,96.93000,0.131831,1
11850,20220831,XOM,EXXON MOBIL CORP,95.59000,-0.004746,1
11850,20220930,XOM,EXXON MOBIL CORP,87.31000,-0.086620,1
11850,20221031,XOM,EXXON MOBIL CORP,110.81000,0.269156,1
11850,20221130,XOM,EXXON MOBIL CORP,111.34000,0.012995,1
11850,20221230,XOM,EXXON MOBIL CORP,110.30000,-0.009341,1
11850,20230131,XOM,EXXON MOBIL CORP,116.01000,0.051768,1
11850,20230228,XOM,EXXON MOBIL CORP,109.91000,-0.044738,1
11850,20230331,XOM,EXXON MOBIL CORP,109.66000,-0.002275,1
11850,20230428,XOM,EXXON MOBIL CORP,118.34000,0.079154,1
11850,20230531,XOM,EXXON MOBIL CORP,102.18000,-0.128866,1
11850,20230630,XOM,EXXON MOBIL CORP,107.25000,0.049618,1
